ImageKey	AlbumKey	FileName	ArchivedMD5	ArchivedSize	Latitude	Longitude	Altitude	OriginalHeight	OriginalWidth	UploadDate	LastUpdated	Uri	ThumbnailUrl	Keywords	Caption
sXSTRTZ	PfCsJz	iphone 132120.jpg	a9276e77e73aaa350512ca01fbb1177c	1613249	0.00000000000000	0.00000000000000	0	1936	2592	2011-07-09T22:15:33+00:00	2011-10-22T16:28:07+00:00	/api/v2/album/PfCsJz/image/sXSTRTZ-0	https://photos.smugmug.com/Themes/Diaries/Cell-Phoning-It-In/i-sXSTRTZ/0/481fbcc1/Th/iphone%20132120-Th.jpg	5x6.7; bed; flea; iphone; orphan; sunny	Flea market orphans on a sunny bed.
Cj8c6L9	PfCsJz	iphone 3652013.jpg	06d0fcce1ade8058a9b8d504405e6426	1500576	0.00000000000000	0.00000000000000	0	2592	1936	2011-07-03T17:57:32+00:00	2011-10-22T16:28:08+00:00	/api/v2/album/PfCsJz/image/Cj8c6L9-1	https://photos.smugmug.com/Themes/Diaries/Cell-Phoning-It-In/i-Cj8c6L9/1/13fc45b9/Th/iphone%203652013-Th.jpg	5x6.7; cake; diaper; get; iphone; shit	Here's a new art form: diaper cakes. Finally modern art that gets it's shit together!
tPHJCtk	PfCsJz	iphone 413409.jpg	e025f2647c49e6e61deb360f26748cc0	1345909	0.00000000000000	0.00000000000000	0	1936	2592	2011-07-09T22:15:25+00:00	2011-07-09T22:19:37+00:00	/api/v2/album/PfCsJz/image/tPHJCtk-0	https://photos.smugmug.com/Themes/Diaries/Cell-Phoning-It-In/i-tPHJCtk/0/87befb47/Th/iphone%20413409-Th.jpg	5x6.7; cahokia; grand; iphone; mali; much; sign	Mali behind grand plaza Cahokia sign. Cahokia is a much larger and more impressive sight than what I was expecting. Well worth a look.
Zd9vmtH	PfCsJz	iphone 5283603.jpg	c216ddd91b19ca14a08776b6c5368530	366643	0.00000000000000	0.00000000000000	0	1125	1688	2011-07-03T17:57:12+00:00	2013-08-04T18:50:58+00:00	/api/v2/album/PfCsJz/image/Zd9vmtH-1	https://photos.smugmug.com/Themes/Diaries/Cell-Phoning-It-In/i-Zd9vmtH/1/14d5b8a1/Th/iphone%205283603-Th.jpg	bake; brownie; iphone	My birthday brownie! I love my wife but I love her more when she bakes brownies.
7CPJGgq	PfCsJz	iphone 5983023.jpg	6a1a9311389cf02ef4e5aa4b433e4b34	1245974	0.00000000000000	0.00000000000000	0	1936	2592	2011-07-09T22:15:23+00:00	2011-10-22T16:28:08+00:00	/api/v2/album/PfCsJz/image/7CPJGgq-0	https://photos.smugmug.com/Themes/Diaries/Cell-Phoning-It-In/i-7CPJGgq/0/9c9a4419/Th/iphone%205983023-Th.jpg	5x6.7; cahokia; flea; iphone; mali; mound	Mali in a flea market on the way to Cahokia mounds.
xZbhLZN	PfCsJz	iphone 6398449.jpg	07b58c7af8dbd89fdd1ab799afe8da72	1028356	0.00000000000000	0.00000000000000	0	1936	2592	2011-07-03T17:57:33+00:00	2011-07-03T18:07:13+00:00	/api/v2/album/PfCsJz/image/xZbhLZN-1	https://photos.smugmug.com/Themes/Diaries/Cell-Phoning-It-In/i-xZbhLZN/1/41e1f7ce/Th/iphone%206398449-Th.jpg	5x6.7; arch; iphone; saint	Heading toward the arch in Saint Louis.
df6d7j7	PfCsJz	iphone 665814.jpg	3546e25b4122772f117d741aeff3e9fc	1218457	0.00000000000000	0.00000000000000	0	1936	2592	2011-07-09T15:08:21+00:00	2011-10-22T16:28:08+00:00	/api/v2/album/PfCsJz/image/df6d7j7-0	https://photos.smugmug.com/Themes/Diaries/Cell-Phoning-It-In/i-df6d7j7/0/aded49dd/Th/iphone%20665814-Th.jpg	5x6.7; dawkins; delusion; god; iphone; point; view	One of Dawkins points in The God Delusion is that there is no such thing as a Christian, Muslim or Buddhist child. Children are to young to develop their own views on such matters. Making their minds up for them is a form of child abuse.
dmMvknB	PfCsJz	iphone 9963900.jpg	20279ecec20837e99f10f4469bc3260f	1088054	0.00000000000000	0.00000000000000	0	2592	1936	2011-07-09T22:14:48+00:00	2011-10-22T16:28:08+00:00	/api/v2/album/PfCsJz/image/dmMvknB-0	https://photos.smugmug.com/Themes/Diaries/Cell-Phoning-It-In/i-dmMvknB/0/357992d0/Th/iphone%209963900-Th.jpg	5x6.7; cahokia; iphone; mali; monk; mound	Mali leaving Monks mound Cahokia.
XZBWncX	PfCsJz	iphone 9991440.jpg	539df74b2de22805099f94c77a5bf4b9	1670032	0.00000000000000	0.00000000000000	0	1936	2592	2011-07-09T22:15:07+00:00	2011-07-09T22:19:37+00:00	/api/v2/album/PfCsJz/image/XZBWncX-0	https://photos.smugmug.com/Themes/Diaries/Cell-Phoning-It-In/i-XZBWncX/0/ed9b6c57/Th/iphone%209991440-Th.jpg	5x6.7; attempting; cahokia; iphone; mound; photographer; prima	My personal photographer attempting to direct a prima donna on top of the Monk's mound at Cahokia.
g8xjdK9	PfCsJz	j conference toronto library sign iphone.jpg	501d03d15413f2a133bc80b9a4b2c6d4	2157593	43.67183333333300	-79.38683333333300	138	1936	2592	2012-07-27T00:01:15+00:00	2012-07-28T19:34:39+00:00	/api/v2/album/PfCsJz/image/g8xjdK9-0	https://photos.smugmug.com/Themes/Diaries/Cell-Phoning-It-In/i-g8xjdK9/0/f676329e/Th/j%20conference%20toronto%20library%20sign%20iphone-Th.jpg	5x6.7; conference; day; iphone; library; sign; toronto	"The last two days of my short ""vacation"" were spent in a Toronto library attending the 2012 J programming language conference. Geeks have strange ideas when it comes to fun."
6mXBVSZ	PfCsJz	jackson pollacking paint hipstamatic.jpg	94b745e69785ccbc2161265f735411ef	1809035	38.67350000000000	-90.45550000000000	0	1936	1936	2011-12-19T01:06:33+00:00	2011-12-19T01:16:32+00:00	/api/v2/album/PfCsJz/image/6mXBVSZ-0	https://photos.smugmug.com/Themes/Diaries/Cell-Phoning-It-In/i-6mXBVSZ/0/7c7d1742/Th/jackson%20pollacking%20paint%20hipstamatic-Th.jpg	5x5; called; falling; hipstamatic; jackson; paint; pollacking	Jackson Pollocking is all around us. It's a sad state of affairs when paint falling off trucks is indistinguishable from the work of so called major artists.
7Lnzb45	PfCsJz	jacob apartment building iphone.jpg	82906088dbfcaf43214fafbe9c9fd5ed	2517347	45.35250000000000	-75.80900000000000	59	1936	2592	2012-07-26T23:38:40+00:00	2012-07-28T19:34:41+00:00	/api/v2/album/PfCsJz/image/7Lnzb45-0	https://photos.smugmug.com/Themes/Diaries/Cell-Phoning-It-In/i-7Lnzb45/0/fbcee27d/Th/jacob%20apartment%20building%20iphone-Th.jpg	5x6.7; apartment; building; iphone; jacob; sharing; student	My son is sharing an apartment with three other students in this building.
bvNHh9L	PfCsJz	jacob copperfield house iphone.jpg	e3e62ce325f9f8354cf74b25349cedcc	2074579	44.22700000000000	-76.52233333333300	0	2592	1936	2011-09-08T03:56:47+00:00	2011-09-08T04:25:10+00:00	/api/v2/album/PfCsJz/image/bvNHh9L-0	https://photos.smugmug.com/Themes/Diaries/Cell-Phoning-It-In/i-bvNHh9L/0/be7179a4/Th/jacob%20copperfield%20house%20iphone-Th.jpg	5x6.7; copperfield; house; iphone; jacob	Jacob Copperfield house.
zbrKNDP	PfCsJz	jacob dorm iphone.jpg	4929bde4e361327ee1a4aac0be2f16d8	1850267	45.38550000000000	-75.69733333333300	45	2592	1936	2011-09-08T03:56:59+00:00	2011-09-08T04:25:11+00:00	/api/v2/album/PfCsJz/image/zbrKNDP-0	https://photos.smugmug.com/Themes/Diaries/Cell-Phoning-It-In/i-zbrKNDP/0/41de222f/Th/jacob%20dorm%20iphone-Th.jpg	5x6.7; dorm; iphone; jacob; moved; room; stuff	I helped Jacob pack stuff into his dorm room. He's moved up in the world - six whole floors from last year.
tWQvMq6	PfCsJz	jacob hipstamatic.jpg	88dfc0ffe94c923ba1b62fb71e8cf7a8	1372331	0.00000000000000	0.00000000000000	0	1936	1936	2012-01-02T19:49:48+00:00	2012-01-02T20:17:23+00:00	/api/v2/album/PfCsJz/image/tWQvMq6-0	https://photos.smugmug.com/Themes/Diaries/Cell-Phoning-It-In/i-tWQvMq6/0/45df4a5e/Th/jacob%20hipstamatic-Th.jpg	5x5; hipstamatic; jacob	Jacob Hipstamatic Christmas.
ZBFsXxk	PfCsJz	jacob ruth mailbox markham iphone.jpg	f2425fa1a3c632fd00507ecc4f5cd126	2095012	43.86933333333300	-79.36083333333300	199	2592	1936	2012-08-25T19:48:02+00:00	2012-08-25T20:11:15+00:00	/api/v2/album/PfCsJz/image/ZBFsXxk-0	https://photos.smugmug.com/Themes/Diaries/Cell-Phoning-It-In/i-ZBFsXxk/0/4c013ebd/Th/jacob%20ruth%20mailbox%20markham%20iphone-Th.jpg	5x6.7; iphone; jacob; mailbox; markham; ontario; ruth	Jacob and Ruth in Markham Ontario.
SJWtjF7	PfCsJz	jacob shooting pistol iphone.jpg	81c7f47df804cd203b142fc349d36811	2919989	44.28350000000000	-76.47266666666700	124	1936	2592	2012-07-26T23:53:13+00:00	2012-07-28T19:34:40+00:00	/api/v2/album/PfCsJz/image/SJWtjF7-0	https://photos.smugmug.com/Themes/Diaries/Cell-Phoning-It-In/i-SJWtjF7/0/d2940785/Th/jacob%20shooting%20pistol%20iphone-Th.jpg	5x6.7; iphone; jacob; pistol; pistols; shooting; surprisingly	Pistols are surprisingly accurate at short ranges.
WvFJfF9	PfCsJz	jean iverson iphone.jpg	c489573cf3e41186eb3e56fa189d35f7	1441761	0.00000000000000	0.00000000000000	0	1936	2592	2012-07-28T18:34:12+00:00	2012-07-28T19:34:39+00:00	/api/v2/album/PfCsJz/image/WvFJfF9-0	https://photos.smugmug.com/Themes/Diaries/Cell-Phoning-It-In/i-WvFJfF9/0/442669a3/Th/jean%20iverson%20iphone-Th.jpg	5x6.7; created; designed; iphone; iverson; jean; looking	Jean Iverson, the wife of Ken Iverson, is an unsung programming language hero. You are looking at the women that designed, using 1960's era drafting tools, the first APL character set. The slight differences between many original Greek characters and APL glyphs can be seen in Jean's original design. It's Jean's work that resulted in what's still the most beautiful programming language character set ever created. It's about time Jean got some some long overdue acclaim.
FgPF5hf	PfCsJz	ken iverson publications iphone.jpg	9600fb98bfd18c3f810cf82264533678	1972218	0.00000000000000	0.00000000000000	0	1936	2592	2012-07-28T18:47:54+00:00	2012-07-28T19:34:39+00:00	/api/v2/album/PfCsJz/image/FgPF5hf-0	https://photos.smugmug.com/Themes/Diaries/Cell-Phoning-It-In/i-FgPF5hf/0/fddddc42/Th/ken%20iverson%20publications%20iphone-Th.jpg	5x6.7; anniversary; iphone; iverson; ken; programming; publications	The recent J 2012 conference marked the 50th anniversary of the publication of the late Ken Iverson's influential book A Programming Language. To celebrate Ken's achievements a sample of his publications were displayed. I have read many of Ken's works, particularily his J publications, and they have significantly influenced how I think.
Q5JPfjT	PfCsJz	kingston dusk fort henry iphone.jpg	bda5c82295eaebaa922c56053437f935	1350472	44.23166666030900	-76.46049998602600	107	1936	2592	2012-01-02T19:34:13+00:00	2012-01-02T20:17:23+00:00	/api/v2/album/PfCsJz/image/Q5JPfjT-0	https://photos.smugmug.com/Themes/Diaries/Cell-Phoning-It-In/i-Q5JPfjT/0/3afd7894/Th/kingston%20dusk%20fort%20henry%20iphone-Th.jpg	5x6.7; dusk; fort; henry; hill; iphone; kingston	Kingston from Fort Henry hill. The iPhone HDR feature performs well on these shots. Detail is visible in the dark and light tones. With a typical small sensor non HDR shot the highlights would blow and the shadows would be way underexposed.
44dnKkm	PfCsJz	kirkwood spring tulips.jpg	568677f888b2d2673b9c74f999702c3d	2634936	38.58048611111100	-90.40663055555600	193	2174	3261	2015-04-19T17:50:34+00:00	2015-04-19T17:50:37+00:00	/api/v2/album/PfCsJz/image/44dnKkm-0	https://photos.smugmug.com/Themes/Diaries/Cell-Phoning-It-In/i-44dnKkm/0/79726b0a/Th/kirkwood%20spring%20tulips-Th.jpg	kirkwood; spring; tulips	Towering trembling tulips totally titillate tastefully.
W6wZVR2	PfCsJz	kleiner park pond geese.jpg	c460583871a4304b40b5bc84e02895b1	3911170	43.62470277777800	-116.34669444444000	796	3024	4032	2017-05-25T04:02:00+00:00	2017-05-25T04:02:44+00:00	/api/v2/album/PfCsJz/image/W6wZVR2-0	https://photos.smugmug.com/Themes/Diaries/Cell-Phoning-It-In/i-W6wZVR2/0/60566b7b/Th/kleiner%20park%20pond%20geese-Th.jpg	kleiner; park; pond; geese	Kleiner Park geese. Canadian Geese have cute chicks but they quickly grow into chicken-sized ugly goslings. Mali is fond of them when they're tiny and when they're adults but doesn't care for teenage geese.
N5N5Gkt	PfCsJz	laclede loop star.jpg	7480488dcdc294ab2b106ab969c71e6d	4192711	38.65581388888900	-90.30335277777800	163	2976	1891	2015-04-19T18:34:55+00:00	2015-04-19T18:34:58+00:00	/api/v2/album/PfCsJz/image/N5N5Gkt-0	https://photos.smugmug.com/Themes/Diaries/Cell-Phoning-It-In/i-N5N5Gkt/0/d81f03aa/Th/laclede%20loop%20star-Th.jpg	laclede; loop; star	A typical loop &#8220;walk of fame&#8221; star. This is the founder of Saint Louis. Reading all the stars is like a little local history lesson. I obsessively read star after star but most just ignored them.
9StMMXg	PfCsJz	lansing motel pit stop iphone.jpg	0afe2d27be24d530fc5efc1993a4a158	1793612	42.68199996947100	-84.64749997457300	267	1936	2592	2012-01-02T18:39:26+00:00	2012-01-02T20:17:23+00:00	/api/v2/album/PfCsJz/image/9StMMXg-0	https://photos.smugmug.com/Themes/Diaries/Cell-Phoning-It-In/i-9StMMXg/0/aa96cd1e/Th/lansing%20motel%20pit%20stop%20iphone-Th.jpg	5x6.7; color; iphone; lansing; motel; pit; stop	I like the complementary colors produced by ghastly parking lot lighting.
MbjKxZX	PfCsJz	leroy lettering set 1960 iphone.jpg	7298a3590ff75111e25845f04642f63a	389379	0.00000000000000	0.00000000000000	0	688	1717	2012-07-28T18:57:12+00:00	2012-07-28T19:34:40+00:00	/api/v2/album/PfCsJz/image/MbjKxZX-0	https://photos.smugmug.com/Themes/Diaries/Cell-Phoning-It-In/i-MbjKxZX/0/7a54f30e/Th/leroy%20lettering%20set%201960%20iphone-Th.jpg	day; iphone; leroy; lettering; literally; set; version	Leroy lettering set tool. In 1960 Jean Iverson used this tool to create the first version of APL glyphs. In those days you had to create your own fonts literally by hand and like today only a handful of people have the necessary skill, taste and artistic flair required for such a feat. Jean's designs are still echoing in modern APL fonts.
GxSX8wW	PfCsJz	library cards.jpg	d3f60f6f9593071de780dec13427e85e	1786464	0.00000000000000	0.00000000000000	0	2448	2725	2016-10-29T17:23:07+00:00	2016-10-29T17:27:56+00:00	/api/v2/album/PfCsJz/image/GxSX8wW-0	https://photos.smugmug.com/Themes/Diaries/Cell-Phoning-It-In/i-GxSX8wW/0/0249a751/Th/library%20cards-Th.jpg	library; cards	I have a new hobby: collecting library cards. Currently, I have five valid library cards. It&#8217;s one of the perks of frequent moves. For the most part, the US is a decaying Hildabeast, Trumpkin, and social justice warrior infested dystopian hellscape but public libraries are bucking the apocalyptic trend. All of these public systems are good to excellent. In the last ten years, I have been favorably impressed by US public libraries all over the country. Even microscopic small towns like Bluffton Indiana have excellent public libraries. In fact, tiny little Bluffton&#8217;s public library was better than any public library in Ottawa Canada which is a national capital and should have but doesn&#8217;t excellent public libraries. Perhaps Hell has superb libraries which begs the question is eternal damnation really all that bad for readers?
xRSQbqh	PfCsJz	light funnel telescope iphone.jpg	dea1a85a4afb256ff69f1e2dd676a886	1272940	36.96900000000000	-111.49916666667000	1294	1936	2592	2012-05-23T20:49:55+00:00	2012-05-24T02:35:38+00:00	/api/v2/album/PfCsJz/image/xRSQbqh-0	https://photos.smugmug.com/Themes/Diaries/Cell-Phoning-It-In/i-xRSQbqh/0/02a02ccb/Th/light%20funnel%20telescope%20iphone-Th.jpg	5x6.7; funnel; iphone; light; spot; sun; telescope	One of the best ways to show off the Sun at star parties, (the Sun is a star), is to project the Sun's image on the back of a screen pulled over a funnel. It's cheap, bright and effective. If you look closely you can see structure in the Sun spots.
KpTWxjM	PfCsJz	line of shadows iphone.jpg	6e74f81378165445da9a4b6d0a0cee5f	1913367	36.96800000000000	-111.49950000000000	1289	1936	2592	2012-05-23T20:49:50+00:00	2012-05-24T02:35:36+00:00	/api/v2/album/PfCsJz/image/KpTWxjM-0	https://photos.smugmug.com/Themes/Diaries/Cell-Phoning-It-In/i-KpTWxjM/0/f5c64ca5/Th/line%20of%20shadows%20iphone-Th.jpg	5x6.7; dam; iphone; line; shadow; waiting	Shadows of people waiting for the bus back to the dam visitor center.
jsB8bCt	PfCsJz	little zimbabwe girl hipstamatic.jpg	833c2b87ef020baf117882e1de25cf5f	1311913	0.00000000000000	0.00000000000000	0	1936	1936	2011-12-07T04:28:15+00:00	2011-12-07T04:37:39+00:00	/api/v2/album/PfCsJz/image/jsB8bCt-0	https://photos.smugmug.com/Themes/Diaries/Cell-Phoning-It-In/i-jsB8bCt/0/a5d0b73a/Th/little%20zimbabwe%20girl%20hipstamatic-Th.jpg	5x5; fond; girl; harare; hipstamatic; statue; zimbabwe	Our little Zimbabwe girl statue. It brings back fond memories of being robbed in Harare.
CMgVvdG	PfCsJz	lone peak tram truck.jpg	5316414d590aa928143c9232075123cf	4084062	45.28147222222200	-111.44198611111000	2950	2448	3264	2016-08-23T17:11:08+00:00	2016-08-23T17:11:44+00:00	/api/v2/album/PfCsJz/image/CMgVvdG-0	https://photos.smugmug.com/Themes/Diaries/Cell-Phoning-It-In/i-CMgVvdG/0/921d94e5/Th/lone%20peak%20tram%20truck-Th.jpg	lone; peak; tram; truck	We had to ride this 4x4 all the way back to the resort after returning from the summit. Usually, riders are taken back to the ski lift to ride to the bottom but we were the last group of the day and the lifts were shut down. I enjoyed the ride down the mountain. I now know what type of 4x4 I want.
CCttcfn	PfCsJz	looking at goslings iphone.jpg	639387d12acd08b983fb8c9d591c0ec2	2015981	38.62250000000000	-90.51583333333300	146	1936	2592	2012-05-13T17:33:11+00:00	2012-05-13T18:45:48+00:00	/api/v2/album/PfCsJz/image/CCttcfn-0	https://photos.smugmug.com/Themes/Diaries/Cell-Phoning-It-In/i-CCttcfn/0/c8e5e84d/Th/looking%20at%20goslings%20iphone-Th.jpg	5x6.7; canadian; goslings; iphone; looking; mali; spring	Mali showing her mother goslings: Canadian geese chicks. Despite a very warm spring the geese clutches I've observed are not larger than usual.
XT4TMXZ	PfCsJz	loop street rules.jpg	a0387a12c856e5038d369869f7d85d11	2541064	38.65596111111100	-90.30593888888900	155	2953	2359	2015-04-19T17:33:28+00:00	2015-04-19T17:33:38+00:00	/api/v2/album/PfCsJz/image/XT4TMXZ-0	https://photos.smugmug.com/Themes/Diaries/Cell-Phoning-It-In/i-XT4TMXZ/0/377e38b1/Th/loop%20street%20rules-Th.jpg	loop; street; rules	In recent years the endless war between fun and order has tilted, in an ugly fashion, towards order. I am not exaggerating when I say I would have been arrested for many of the &#8220;fun&#8221; things I did as a kid. Not only would I have been arrested the state would have taken me away from my clearly negligent parents. When did we become such sniveling compliant prostrating pussies?
t4xtcPH	PfCsJz	lunch at gardiner.jpg	079db32d53683b52a6517f3cfa40136c	1825084	45.03200000000000	-110.70616666667000	1632	1936	2592	2013-10-05T18:17:16+00:00	2013-10-05T18:17:43+00:00	/api/v2/album/PfCsJz/image/t4xtcPH-0	https://photos.smugmug.com/Trips/USA-and-Canada/Tetons-Yellowstone-2013/i-t4xtcPH/0/10cba3de/Th/lunch%20at%20gardiner-Th.jpg	lunch; gardiner	We left Yellowstone via the northern entrance and stopped for lunch in Gardiner at the Iron Horse Bar and Grill. It had a nice patio overlooking the river.
KTjbgcM	PfCsJz	mahin hipstamatic iphone.jpg	e37b649c3b268cedf7ae2e2089051f30	843943	38.67650000000000	-90.44366666666700	0	1936	1936	2011-11-29T04:13:03+00:00	2011-12-04T00:20:27+00:00	/api/v2/album/PfCsJz/image/KTjbgcM-0	https://photos.smugmug.com/Themes/Diaries/Cell-Phoning-It-In/i-KTjbgcM/0/21507bb6/Th/mahin%20hipstamatic%20iphone-Th.jpg	5x5; app; camera; cute; hipstamatic; iphone; mahin	"Staring into the infotainment abyss. Taken by a cute little iPhone app <a href=""http://itunes.apple.com/us/app/hipstamatic/id342115564?mt=8""> Hipstamatic</a> that simulates crappy old point and shot box cameras loaded with expired film."
gCZq9hb	PfCsJz	mahin mali mastodon historic site iphone.jpg	8c5739e672d4bf54572f115af7ae35fe	1634948	38.37916666666700	-90.38466666666700	152	1944	1452	2011-09-24T23:44:37+00:00	2011-10-22T16:28:05+00:00	/api/v2/album/PfCsJz/image/gCZq9hb-0	https://photos.smugmug.com/Themes/Diaries/Cell-Phoning-It-In/i-gCZq9hb/0/33fd961a/Th/mahin%20mali%20mastodon%20historic%20site%20iphone-Th.jpg	historic; iphone; mahin; mali; mastodon; site; year	We visited the Missouri Mastodon State Historic site today. This is one of the oldest excavation sites in the US. Fossils were found here in 1839. Clovis points, also found here, indicate people reached this site more than 10,000 years ago.
P2DGjFr	PfCsJz	mahin mali vivacite arm.jpg	8142c84861c046612bada7069618f916	1793559	0.00000000000000	0.00000000000000	0	1729	2590	2011-08-27T22:02:46+00:00	2011-10-22T16:28:07+00:00	/api/v2/album/PfCsJz/image/P2DGjFr-0	https://photos.smugmug.com/Themes/Diaries/Cell-Phoning-It-In/i-P2DGjFr/0/8adcfe94/Th/mahin%20mali%20vivacite%20arm-Th.jpg	apartment; arm; iphone; mahin; mali; shot; vivacite	Mahin and Mali in our Creve Coeur apartment. The iPhone is a crappy little camera but I find I am catching slice of life shots that I would miss otherwise.
jnLKZzb	PfCsJz	mahin mali vivacite shoulders.jpg	62c04bf47056d76eb6bb6505a961e49d	1972615	0.00000000000000	0.00000000000000	0	1729	2590	2011-08-27T22:02:44+00:00	2011-10-22T16:28:07+00:00	/api/v2/album/PfCsJz/image/jnLKZzb-0	https://photos.smugmug.com/Themes/Diaries/Cell-Phoning-It-In/i-jnLKZzb/0/1e27fd1f/Th/mahin%20mali%20vivacite%20shoulders-Th.jpg	camera; mahin; mali; shooting; shot; shoulder; vivacite	My favorite iPhone picture of Mahin and Mali. Keep shooting and even dinky cameras can produce decent shots.
4z2zxXT	PfCsJz	mahin whole foods morning.jpg	3245f1d53c4e18a96b8d1a20fc67e4ea	1793776	38.62700000000000	-90.34716666666700	171	1936	2592	2013-02-09T20:13:08+00:00	2013-08-03T00:35:50+00:00	/api/v2/album/PfCsJz/image/4z2zxXT-0	https://photos.smugmug.com/Themes/Diaries/Cell-Phoning-It-In/i-4z2zxXT/0/3cb667c2/Th/mahin%20whole%20foods%20morning-Th.jpg	5x6.7; called; foods; iphone; mahin; morning; whole	On Saturday I sit with my very elderly confused mother-in-law as my wife takes a break and shops in Whole Foods. This is what's called an outing for those of us caring for memory impaired seniors.
H7sC9Dw	PfCsJz	mahinsanta.jpg	f954a39df70e33d4148dbe62c1015e13	2202258	38.63533333333300	-90.34766666666700	0	1936	2592	2012-12-07T23:03:23+00:00	2013-02-09T20:55:24+00:00	/api/v2/album/PfCsJz/image/H7sC9Dw-0	https://photos.smugmug.com/Themes/Diaries/Cell-Phoning-It-In/i-H7sC9Dw/0/283287fa/Th/mahinsanta-Th.jpg	5x6.7; iphone; mahin; mall; santa	Mahin with Santa. Not many kids are older than Santa.
FSQTrBp	PfCsJz	mahnaz mahin granddaughter grandmother iphone.jpg	689cabbee841da9dfa88693eb4c4af02	2184810	0.00000000000000	0.00000000000000	0	2592	1936	2011-11-05T17:04:08+00:00	2013-08-03T03:14:20+00:00	/api/v2/album/PfCsJz/image/FSQTrBp-0	https://photos.smugmug.com/Themes/Diaries/Cell-Phoning-It-In/i-FSQTrBp/0/480fefb1/Th/mahnaz%20mahin%20granddaughter%20grandmother%20iphone-Th.jpg	5x6.7; granddaughter; grandmother; iphone; mahin; mahnaz; shot	Granddaughter and Grandmother. One of my favorite iPhone shots of Mahnaz and Mahin.
hjDMGPh	PfCsJz	mali berkeley pit butte overlook.jpg	e578a2d7be4fc32236b687a731b8a034	3842257	46.01166666666700	-112.51783333333000	1708	2448	3264	2016-07-25T17:55:56+00:00	2016-07-25T17:55:59+00:00	/api/v2/album/PfCsJz/image/hjDMGPh-0	https://photos.smugmug.com/Themes/Diaries/Cell-Phoning-It-In/i-hjDMGPh/0/8d0c61cc/Th/mali%20berkeley%20pit%20butte%20overlook-Th.jpg	mali; berkeley; pit; butte; overlook	Mali at the Berkeley Pit overlook.
kg96d5v	PfCsJz	mali beside boise river eagle.jpg	527c97ec78e9624116c5b263bcafd89e	7361435	43.68808611111100	-116.35610833333000	761	3024	4032	2017-03-26T04:41:49+00:00	2017-03-26T16:46:15+00:00	/api/v2/album/PfCsJz/image/kg96d5v-0	https://photos.smugmug.com/Themes/Diaries/Cell-Phoning-It-In/i-kg96d5v/0/31f117e6/Th/mali%20beside%20boise%20river%20eagle-Th.jpg	mali; beside; boise; river; eagle	The Boise River is flooding. This was hardly unexpected. We just had one of the snowiest winters on record in southern Idaho and all that snow is now melting and flowing towards the Pacific.
9r3rffD	PfCsJz	mali elephant rock pool iphone.jpg	1e3e61baabc9782e014af1f21608c8dd	2710293	37.65483333333300	-90.68750000000000	396	1936	2592	2013-06-29T17:35:26+00:00	2013-06-29T19:34:53+00:00	/api/v2/album/PfCsJz/image/9r3rffD-0	https://photos.smugmug.com/Themes/Diaries/Cell-Phoning-It-In/i-9r3rffD/0/f832a994/Th/mali%20elephant%20rock%20pool%20iphone-Th.jpg	5x6.7; elephant; iphone; mali; pool; rock; year	Mali beside a rain water pool on top of Elephant Rocks. Over thousands of years these pools are slowly cut into the granite. The bottoms of these cuts are very level.
PqLMkVJ	PfCsJz	mali foodie south city cafe.jpg	08fe30268e313aa68939007085fb01d0	3285734	38.61000000000000	-90.22671388888900	158	3264	2448	2015-03-25T16:14:50+00:00	2015-03-25T16:14:53+00:00	/api/v2/album/PfCsJz/image/PqLMkVJ-0	https://photos.smugmug.com/Themes/Diaries/Cell-Phoning-It-In/i-PqLMkVJ/0/bffeca0e/Th/mali%20foodie%20south%20city%20cafe-Th.jpg	mali; foodie; south; city; cafe	Mali is quite the foodie. She studies Whole Foods distributed free magazines like Sauce and Feast and is always adding to her list of Mali approved restaurants. Last weekend we drove over to the South City district of St. Louis to try out a new caf&#233;. The rice paper wraps on sale were simply the best I have eaten in years. For a Mali approved establishment the prices were also very reasonable.
MqJk7RC	PfCsJz	mali fountain plaza wedding iphone.jpg	727ddbb1bcdfc90189b8e0c60751e057	1056110	38.62616666666700	-90.19100000000000	0	2592	1936	2011-10-23T17:39:08+00:00	2011-10-23T18:32:03+00:00	/api/v2/album/PfCsJz/image/MqJk7RC-0	https://photos.smugmug.com/Themes/Diaries/Cell-Phoning-It-In/i-MqJk7RC/0/69ff56ab/Th/mali%20fountain%20plaza%20wedding%20iphone-Th.jpg	5x6.7; fountain; iphone; mali; plaza; saint; wedding	Mali mugging with a wedding party in downtown Saint Louis.
t6HJdVt	PfCsJz	mali humpty dumpty shadow.jpg	93bdcc1701215c7245d90769b0e7854a	4794491	45.67593055555600	-111.02825277778000	1476	3264	2448	2016-09-29T04:55:19+00:00	2016-09-29T04:56:13+00:00	/api/v2/album/PfCsJz/image/t6HJdVt-0	https://photos.smugmug.com/Themes/Diaries/Cell-Phoning-It-In/i-t6HJdVt/0/e614bca2/Th/mali%20humpty%20dumpty%20shadow-Th.jpg	mali; humpty; dumpty; shadow	Mali, my shadow, and Humpty Dumpty. Bozeman has a nice little sculpture park beside the library. It&#8217;s one of our favorite hangouts.
